salinity_moredetail,salinity_insertunits,swab_id,survey_id,region,site,date,detection_type,survey_time
NA,NA,NA,729,Santa Fe,Altos de Piedra,2018-12-13T00:00:00Z,visual,day
NA,NA,NA,729,Santa Fe,Altos de Piedra,2018-12-13T00:00:00Z,visual,day
NA,NA,NA,729,Santa Fe,Altos de Piedra,2018-12-13T00:00:00Z,visual,day
NA,NA,NA,729,Santa Fe,Altos de Piedra,2018-12-13T00:00:00Z,visual,day
NA,NA,NA,729,Santa Fe,Altos de Piedra,2018-12-13T00:00:00Z,visual,day
NA,NA,NA,729,Santa Fe,Altos de Piedra,2018-12-13T00:00:00Z,visual,day
NA,NA,NA,729,Santa Fe,Altos de Piedra,2018-12-13T00:00:00Z,visual,day
NA,NA,NA,729,Santa Fe,Altos de Piedra,2018-12-13T00:00:00Z,visual,day
NA,NA,NA,729,Santa Fe,Altos de Piedra,2018-12-13T00:00:00Z,visual,day
NA,NA,181214_J01,734,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,capture,day
NA,NA,181214_J02,734,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,capture,day
NA,NA,181214_J03,734,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,capture,day
NA,NA,181214_J04,734,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,capture,day
NA,NA,181214_J05,735,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,capture,night
NA,NA,181214_J06,735,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,capture,night
NA,NA,181214_J07,735,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,capture,night
NA,NA,181214_J08,735,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,capture,night
NA,NA,181214_J09,735,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,capture,night
NA,NA,181214_J10,735,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,capture,night
NA,NA,181214_J11,735,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,capture,night
NA,NA,181214_J12,735,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,capture,night
NA,NA,181214_J13,735,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,capture,night
NA,NA,181214_J14,735,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,capture,night
NA,NA,181214_J15,735,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,capture,night
NA,NA,181214_J16,735,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,capture,night
NA,NA,181214_J17,735,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,capture,night
NA,NA,181214_J18,735,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,capture,night
NA,NA,181214_J19,735,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,capture,night
NA,NA,181214_J20,735,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,capture,night
NA,NA,181214_J21,735,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,capture,night
NA,NA,181214_J22,735,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,capture,night
NA,NA,181214_J23,735,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,capture,night
NA,NA,181214_J24,735,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,capture,night
NA,NA,181214_J25,735,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,capture,night
NA,NA,181214_J26,735,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,capture,night
NA,NA,181214_J27,735,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,capture,night
NA,NA,NA,735,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,visual,night
NA,NA,NA,735,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,call,night
NA,NA,NA,734,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,visual,day
NA,NA,NA,734,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,visual,day
NA,NA,NA,734,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,visual,day
NA,NA,NA,734,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,visual,day
NA,NA,NA,734,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,visual,day
NA,NA,NA,734,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,visual,day
NA,NA,NA,735,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,visual,night
NA,NA,NA,734,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,visual,day
NA,NA,NA,734,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,visual,day
NA,NA,NA,734,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,visual,day
NA,NA,NA,734,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,visual,day
NA,NA,NA,734,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,visual,day
NA,NA,NA,734,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,visual,day
NA,NA,NA,734,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,visual,day
NA,NA,NA,734,Santa Fe,Altos de Piedra,2018-12-14T00:00:00Z,visual,day
NA,NA,181215_J01,738,Santa Fe,Altos de Piedra,2018-12-15T00:00:00Z,capture,day
NA,NA,181215_J02,738,Santa Fe,Altos de Piedra,2018-12-15T00:00:00Z,capture,day
NA,NA,181215_J03,738,Santa Fe,Altos de Piedra,2018-12-15T00:00:00Z,capture,day
NA,NA,181215_J04,738,Santa Fe,Altos de Piedra,2018-12-15T00:00:00Z,capture,day
NA,NA,181215_J05,738,Santa Fe,Altos de Piedra,2018-12-15T00:00:00Z,capture,day
NA,NA,NA,738,Santa Fe,Altos de Piedra,2018-12-15T00:00:00Z,call,day
NA,NA,NA,738,Santa Fe,Altos de Piedra,2018-12-15T00:00:00Z,visual,day
NA,NA,NA,738,Santa Fe,Altos de Piedra,2018-12-15T00:00:00Z,call,day
NA,NA,190731_01,744,Santa Fe,Altos de Piedra,2019-07-31T00:00:00Z,capture,night
NA,NA,190731_02,744,Santa Fe,Altos de Piedra,2019-07-31T00:00:00Z,capture,night
NA,NA,NA,744,Santa Fe,Altos de Piedra,2019-07-31T00:00:00Z,call,night
NA,NA,NA,744,Santa Fe,Altos de Piedra,2019-07-31T00:00:00Z,visual,night
NA,NA,190801_01,745,Santa Fe,Altos de Piedra,2019-08-01T00:00:00Z,capture,day
NA,NA,190801_02,745,Santa Fe,Altos de Piedra,2019-08-01T00:00:00Z,capture,day
NA,NA,190801_03,745,Santa Fe,Altos de Piedra,2019-08-01T00:00:00Z,capture,day
NA,NA,190801_04,745,Santa Fe,Altos de Piedra,2019-08-01T00:00:00Z,capture,day
NA,NA,NA,745,Santa Fe,Altos de Piedra,2019-08-01T00:00:00Z,capture,day
NA,NA,NA,745,Santa Fe,Altos de Piedra,2019-08-01T00:00:00Z,visual,day
NA,NA,NA,745,Santa Fe,Altos de Piedra,2019-08-01T00:00:00Z,call,day
NA,NA,NA,745,Santa Fe,Altos de Piedra,2019-08-01T00:00:00Z,visual,day
NA,NA,NA,745,Santa Fe,Altos de Piedra,2019-08-01T00:00:00Z,visual,day
NA,NA,NA,745,Santa Fe,Altos de Piedra,2019-08-01T00:00:00Z,visual,day
NA,NA,NA,745,Santa Fe,Altos de Piedra,2019-08-01T00:00:00Z,visual,day
NA,NA,NA,745,Santa Fe,Altos de Piedra,2019-08-01T00:00:00Z,visual,day
NA,NA,NA,745,Santa Fe,Altos de Piedra,2019-08-01T00:00:00Z,visual,day
NA,NA,NA,745,Santa Fe,Altos de Piedra,2019-08-01T00:00:00Z,visual,day
NA,NA,190802_01,746,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,capture,day
NA,NA,190802_02,747,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,capture,night
NA,NA,190802_03,747,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,capture,night
NA,NA,190802_04,747,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,capture,night
NA,NA,190802_05,747,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,capture,night
NA,NA,190802_06,747,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,capture,night
NA,NA,190802_07,746,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,capture,day
NA,NA,190802_08,747,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,capture,night
NA,NA,190802_09,746,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,capture,day
NA,NA,190802_10,746,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,capture,day
NA,NA,190802_11,747,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,capture,night
NA,NA,190802_12,747,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,capture,night
NA,NA,190802_13,747,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,capture,night
NA,NA,NA,746,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,call,day
NA,NA,NA,746,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,call,day
NA,NA,NA,746,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,call,day
NA,NA,NA,746,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,visual,day
NA,NA,NA,747,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,call,night
NA,NA,NA,747,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,call,night
NA,NA,NA,747,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,call,night
NA,NA,NA,747,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,call,night
NA,NA,NA,747,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,call,night
NA,NA,NA,746,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,visual,day
NA,NA,NA,746,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,visual,day
NA,NA,NA,747,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,visual,night
NA,NA,NA,746,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,visual,day
NA,NA,NA,747,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,call,night
NA,NA,NA,747,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,call,night
NA,NA,NA,747,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,call,night
NA,NA,NA,747,Santa Fe,Altos de Piedra,2019-08-02T00:00:00Z,call,night
NA,NA,190803_01,749,Santa Fe,Altos de Piedra,2019-08-03T00:00:00Z,capture,night
NA,NA,190803_02,749,Santa Fe,Altos de Piedra,2019-08-03T00:00:00Z,capture,night
NA,NA,190803_03,749,Santa Fe,Altos de Piedra,2019-08-03T00:00:00Z,capture,night
NA,NA,190803_04,749,Santa Fe,Altos de Piedra,2019-08-03T00:00:00Z,capture,night
NA,NA,190803_05,749,Santa Fe,Altos de Piedra,2019-08-03T00:00:00Z,capture,night
NA,NA,190803_06,749,Santa Fe,Altos de Piedra,2019-08-03T00:00:00Z,capture,night
NA,NA,190803_07,748,Santa Fe,Altos de Piedra,2019-08-03T00:00:00Z,capture,day
NA,NA,190803_08,748,Santa Fe,Altos de Piedra,2019-08-03T00:00:00Z,capture,day
NA,NA,NA,748,Santa Fe,Altos de Piedra,2019-08-03T00:00:00Z,call,day
NA,NA,NA,749,Santa Fe,Altos de Piedra,2019-08-03T00:00:00Z,call,night
NA,NA,NA,749,Santa Fe,Altos de Piedra,2019-08-03T00:00:00Z,call,night
NA,NA,NA,749,Santa Fe,Altos de Piedra,2019-08-03T00:00:00Z,call,night
NA,NA,NA,749,Santa Fe,Altos de Piedra,2019-08-03T00:00:00Z,call,night
NA,NA,NA,749,Santa Fe,Altos de Piedra,2019-08-03T00:00:00Z,call,night
NA,NA,NA,749,Santa Fe,Altos de Piedra,2019-08-03T00:00:00Z,call,night
NA,NA,NA,748,Santa Fe,Altos de Piedra,2019-08-03T00:00:00Z,visual,day
NA,NA,NA,748,Santa Fe,Altos de Piedra,2019-08-03T00:00:00Z,visual,day
NA,NA,NA,749,Santa Fe,Altos de Piedra,2019-08-03T00:00:00Z,call,night
NA,NA,NA,748,Santa Fe,Altos de Piedra,2019-08-03T00:00:00Z,visual,day
NA,NA,NA,748,Santa Fe,Altos de Piedra,2019-08-03T00:00:00Z,visual,day
NA,NA,NA,748,Santa Fe,Altos de Piedra,2019-08-03T00:00:00Z,visual,day
NA,NA,NA,749,Santa Fe,Altos de Piedra,2019-08-03T00:00:00Z,visual,night
NA,NA,190805_01,750,Santa Fe,Altos de Piedra,2019-08-05T00:00:00Z,capture,day
NA,NA,191207_01,768,Santa Fe,Altos de Piedra,2019-12-07T00:00:00Z,capture,night
NA,NA,191207_02,768,Santa Fe,Altos de Piedra,2019-12-07T00:00:00Z,capture,night
NA,NA,191207_03,768,Santa Fe,Altos de Piedra,2019-12-07T00:00:00Z,capture,night
NA,NA,191207_04,768,Santa Fe,Altos de Piedra,2019-12-07T00:00:00Z,capture,night
NA,NA,191207_05,768,Santa Fe,Altos de Piedra,2019-12-07T00:00:00Z,capture,night
NA,NA,191207_06,767,Santa Fe,Altos de Piedra,2019-12-07T00:00:00Z,capture,day
NA,NA,191207_07,768,Santa Fe,Altos de Piedra,2019-12-07T00:00:00Z,capture,night
NA,NA,191207_08,768,Santa Fe,Altos de Piedra,2019-12-07T00:00:00Z,capture,night
NA,NA,NA,767,Santa Fe,Altos de Piedra,2019-12-07T00:00:00Z,call,day
NA,NA,NA,768,Santa Fe,Altos de Piedra,2019-12-07T00:00:00Z,call,night
NA,NA,NA,767,Santa Fe,Altos de Piedra,2019-12-07T00:00:00Z,visual,day
NA,NA,NA,767,Santa Fe,Altos de Piedra,2019-12-07T00:00:00Z,visual,day
NA,NA,NA,767,Santa Fe,Altos de Piedra,2019-12-07T00:00:00Z,visual,day
NA,NA,NA,767,Santa Fe,Altos de Piedra,2019-12-07T00:00:00Z,visual,day
NA,NA,NA,767,Santa Fe,Altos de Piedra,2019-12-07T00:00:00Z,visual,day
NA,NA,NA,767,Santa Fe,Altos de Piedra,2019-12-07T00:00:00Z,visual,day
NA,NA,NA,767,Santa Fe,Altos de Piedra,2019-12-07T00:00:00Z,visual,day
NA,NA,NA,768,Santa Fe,Altos de Piedra,2019-12-07T00:00:00Z,capture,night
NA,NA,NA,768,Santa Fe,Altos de Piedra,2019-12-07T00:00:00Z,call,night
NA,NA,191208_01,769,Santa Fe,Altos de Piedra,2019-12-08T00:00:00Z,capture,day
NA,NA,191208_02,769,Santa Fe,Altos de Piedra,2019-12-08T00:00:00Z,capture,day
NA,NA,191208_03,769,Santa Fe,Altos de Piedra,2019-12-08T00:00:00Z,capture,day
NA,NA,NA,769,Santa Fe,Altos de Piedra,2019-12-08T00:00:00Z,call,day
NA,NA,NA,769,Santa Fe,Altos de Piedra,2019-12-08T00:00:00Z,visual,day
NA,NA,NA,769,Santa Fe,Altos de Piedra,2019-12-08T00:00:00Z,capture,day
NA,NA,NA,769,Santa Fe,Altos de Piedra,2019-12-08T00:00:00Z,visual,day
NA,NA,NA,769,Santa Fe,Altos de Piedra,2019-12-08T00:00:00Z,visual,day
NA,NA,191209_01,770,Santa Fe,Altos de Piedra,2019-12-09T00:00:00Z,capture,day
NA,NA,191209_02,770,Santa Fe,Altos de Piedra,2019-12-09T00:00:00Z,capture,day
NA,NA,NA,770,Santa Fe,Altos de Piedra,2019-12-09T00:00:00Z,call,day
NA,NA,130613_A01,94,Altos de Campana,Campana loop,2013-06-13T00:00:00Z,capture,day
NA,NA,130613_A02,94,Altos de Campana,Campana loop,2013-06-13T00:00:00Z,capture,day
NA,NA,130613_A03,94,Altos de Campana,Campana loop,2013-06-13T00:00:00Z,capture,day
NA,NA,130613_A04,94,Altos de Campana,Campana loop,2013-06-13T00:00:00Z,capture,day
NA,NA,130613_A05,94,Altos de Campana,Campana loop,2013-06-13T00:00:00Z,capture,day
NA,NA,130613_A06,94,Altos de Campana,Campana loop,2013-06-13T00:00:00Z,capture,day
NA,NA,NA,94,Altos de Campana,Campana loop,2013-06-13T00:00:00Z,visual,day
NA,NA,NA,94,Altos de Campana,Campana loop,2013-06-13T00:00:00Z,visual,day
NA,NA,NA,94,Altos de Campana,Campana loop,2013-06-13T00:00:00Z,visual,day
NA,NA,NA,94,Altos de Campana,Campana loop,2013-06-13T00:00:00Z,visual,day
NA,NA,NA,94,Altos de Campana,Campana loop,2013-06-13T00:00:00Z,call,day
NA,NA,NA,96,Altos de Campana,Campana loop,2013-06-16T00:00:00Z,NA,night
NA,NA,130617_B01,101,Altos de Campana,Campana loop,2013-06-17T00:00:00Z,capture,night
NA,NA,130617_B02,101,Altos de Campana,Campana loop,2013-06-17T00:00:00Z,capture,night
NA,NA,130617_B03,101,Altos de Campana,Campana loop,2013-06-17T00:00:00Z,capture,night
NA,NA,130617_B04,101,Altos de Campana,Campana loop,2013-06-17T00:00:00Z,capture,night
NA,NA,130617_B05,101,Altos de Campana,Campana loop,2013-06-17T00:00:00Z,capture,night
NA,NA,130617_B06,101,Altos de Campana,Campana loop,2013-06-17T00:00:00Z,capture,night
NA,NA,130617_B07,101,Altos de Campana,Campana loop,2013-06-17T00:00:00Z,capture,night
NA,NA,130617_M01,101,Altos de Campana,Campana loop,2013-06-17T00:00:00Z,capture,night
NA,NA,NA,101,Altos de Campana,Campana loop,2013-06-17T00:00:00Z,call,night
NA,NA,NA,100,Altos de Campana,Campana loop,2013-06-17T00:00:00Z,call,day
NA,NA,NA,101,Altos de Campana,Campana loop,2013-06-17T00:00:00Z,call,night
NA,NA,NA,100,Altos de Campana,Campana loop,2013-06-17T00:00:00Z,call,day
NA,NA,NA,100,Altos de Campana,Campana loop,2013-06-17T00:00:00Z,visual,day
NA,NA,NA,101,Altos de Campana,Campana loop,2013-06-17T00:00:00Z,visual,night
NA,NA,NA,106,Altos de Campana,Campana loop,2013-06-20T00:00:00Z,NA,night
NA,NA,140526_01,228,Altos de Campana,Campana loop,2014-05-26T00:00:00Z,capture,day
NA,NA,NA,227,Altos de Campana,Campana loop,2014-05-26T00:00:00Z,NA,night
NA,NA,NA,230,Altos de Campana,Campana loop,2014-05-27T00:00:00Z,NA,day
NA,NA,141219_07,337,Altos de Campana,Campana loop,2014-12-19T00:00:00Z,capture,day
NA,NA,141219_08,337,Altos de Campana,Campana loop,2014-12-19T00:00:00Z,capture,day
NA,NA,141219_09,337,Altos de Campana,Campana loop,2014-12-19T00:00:00Z,capture,day
NA,NA,141220_01,339,Altos de Campana,Campana loop,2014-12-20T00:00:00Z,capture,day
NA,NA,141220_02,339,Altos de Campana,Campana loop,2014-12-20T00:00:00Z,capture,day
NA,NA,141220_03,339,Altos de Campana,Campana loop,2014-12-20T00:00:00Z,capture,day
NA,NA,141220_04,339,Altos de Campana,Campana loop,2014-12-20T00:00:00Z,capture,day
NA,NA,151202_A01,417,Altos de Campana,Campana loop,2015-12-02T00:00:00Z,capture,day
NA,NA,151202_A02,417,Altos de Campana,Campana loop,2015-12-02T00:00:00Z,capture,day
NA,NA,151202_A03,417,Altos de Campana,Campana loop,2015-12-02T00:00:00Z,capture,day
NA,NA,151202_A04,417,Altos de Campana,Campana loop,2015-12-02T00:00:00Z,capture,day
NA,NA,151202_A05,417,Altos de Campana,Campana loop,2015-12-02T00:00:00Z,capture,day
NA,NA,151202_A06,417,Altos de Campana,Campana loop,2015-12-02T00:00:00Z,capture,day
NA,NA,151202_A07,417,Altos de Campana,Campana loop,2015-12-02T00:00:00Z,capture,day
NA,NA,151202_A08,417,Altos de Campana,Campana loop,2015-12-02T00:00:00Z,capture,day
NA,NA,151203_01,420,Altos de Campana,Campana loop,2015-12-03T00:00:00Z,capture,day
NA,NA,151203_02,420,Altos de Campana,Campana loop,2015-12-03T00:00:00Z,capture,day
NA,NA,151203_03,420,Altos de Campana,Campana loop,2015-12-03T00:00:00Z,capture,day
NA,NA,151203_04,420,Altos de Campana,Campana loop,2015-12-03T00:00:00Z,capture,day
NA,NA,151203_05,420,Altos de Campana,Campana loop,2015-12-03T00:00:00Z,capture,day
NA,NA,151204_01,423,Altos de Campana,Campana loop,2015-12-04T00:00:00Z,capture,day
NA,NA,160601_A01,509,Altos de Campana,Campana loop,2016-06-01T00:00:00Z,capture,day
NA,NA,160601_A02,509,Altos de Campana,Campana loop,2016-06-01T00:00:00Z,capture,day
NA,NA,160602_A01,512,Altos de Campana,Campana loop,2016-06-02T00:00:00Z,capture,day
NA,NA,160602_A02,512,Altos de Campana,Campana loop,2016-06-02T00:00:00Z,capture,day
NA,NA,160602_A03,512,Altos de Campana,Campana loop,2016-06-02T00:00:00Z,capture,day
NA,NA,160602_A04,512,Altos de Campana,Campana loop,2016-06-02T00:00:00Z,capture,day
NA,NA,181130_01,709,Altos de Campana,Campana loop,2018-11-30T00:00:00Z,capture,day
NA,NA,181130_02,709,Altos de Campana,Campana loop,2018-11-30T00:00:00Z,capture,day
NA,NA,181130_03,709,Altos de Campana,Campana loop,2018-11-30T00:00:00Z,capture,day
NA,NA,NA,711,Altos de Campana,Campana loop,2018-12-01T00:00:00Z,visual,day
NA,NA,NA,711,Altos de Campana,Campana loop,2018-12-01T00:00:00Z,visual,day
NA,NA,181202_11,713,Altos de Campana,Campana loop,2018-12-02T00:00:00Z,capture,night
NA,NA,181202_12,713,Altos de Campana,Campana loop,2018-12-02T00:00:00Z,capture,night
NA,NA,181202_13,713,Altos de Campana,Campana loop,2018-12-02T00:00:00Z,capture,night
NA,NA,NA,713,Altos de Campana,Campana loop,2018-12-02T00:00:00Z,visual,night
NA,NA,NA,713,Altos de Campana,Campana loop,2018-12-02T00:00:00Z,visual,night
NA,NA,181203_01,715,Altos de Campana,Campana loop,2018-12-03T00:00:00Z,capture,day
NA,NA,NA,715,Altos de Campana,Campana loop,2018-12-03T00:00:00Z,visual,day
NA,NA,121107_01,21,Santa Fe,Cerro Negro,2012-11-07T00:00:00Z,capture,night
NA,NA,121107_02,21,Santa Fe,Cerro Negro,2012-11-07T00:00:00Z,capture,night
NA,NA,121107_03,21,Santa Fe,Cerro Negro,2012-11-07T00:00:00Z,capture,night
NA,NA,121107_04,21,Santa Fe,Cerro Negro,2012-11-07T00:00:00Z,capture,night
NA,NA,121107_05,22,Santa Fe,Cerro Negro,2012-11-07T00:00:00Z,capture,night
NA,NA,121107_06,22,Santa Fe,Cerro Negro,2012-11-07T00:00:00Z,capture,night
NA,NA,121107_07,22,Santa Fe,Cerro Negro,2012-11-07T00:00:00Z,capture,night
NA,NA,121107_08,22,Santa Fe,Cerro Negro,2012-11-07T00:00:00Z,capture,night
NA,NA,121108_01,23,Santa Fe,Cerro Negro,2012-11-08T00:00:00Z,capture,day
NA,NA,121108_02,23,Santa Fe,Cerro Negro,2012-11-08T00:00:00Z,capture,day
NA,NA,121108_03,24,Santa Fe,Cerro Negro,2012-11-08T00:00:00Z,capture,day
NA,NA,121108_04,24,Santa Fe,Cerro Negro,2012-11-08T00:00:00Z,capture,day
NA,NA,NA,25,Santa Fe,Cerro Negro,2012-11-09T00:00:00Z,call,day
NA,NA,NA,25,Santa Fe,Cerro Negro,2012-11-09T00:00:00Z,visual,day
NA,NA,NA,25,Santa Fe,Cerro Negro,2012-11-09T00:00:00Z,visual,day
NA,NA,NA,25,Santa Fe,Cerro Negro,2012-11-09T00:00:00Z,visual,day
NA,NA,130706_A01,137,Santa Fe,Cerro Negro,2013-07-06T00:00:00Z,capture,night
NA,NA,130706_A02,137,Santa Fe,Cerro Negro,2013-07-06T00:00:00Z,capture,night
NA,NA,130706_A03,137,Santa Fe,Cerro Negro,2013-07-06T00:00:00Z,capture,night
NA,NA,130706_A04,137,Santa Fe,Cerro Negro,2013-07-06T00:00:00Z,capture,night
NA,NA,130706_A05,137,Santa Fe,Cerro Negro,2013-07-06T00:00:00Z,capture,night
NA,NA,130706_A06,137,Santa Fe,Cerro Negro,2013-07-06T00:00:00Z,capture,night
NA,NA,NA,137,Santa Fe,Cerro Negro,2013-07-06T00:00:00Z,capture,night
NA,NA,130707_A01,142,Santa Fe,Cerro Negro,2013-07-07T00:00:00Z,capture,day
NA,NA,130707_A02,141,Santa Fe,Cerro Negro,2013-07-07T00:00:00Z,capture,night
NA,NA,NA,142,Santa Fe,Cerro Negro,2013-07-07T00:00:00Z,visual,day
NA,NA,NA,140,Santa Fe,Cerro Negro,2013-07-07T00:00:00Z,NA,day
NA,NA,130708_A01,146,Santa Fe,Cerro Negro,2013-07-08T00:00:00Z,capture,day
NA,NA,130708_A02,145,Santa Fe,Cerro Negro,2013-07-08T00:00:00Z,capture,night
NA,NA,130708_A03,145,Santa Fe,Cerro Negro,2013-07-08T00:00:00Z,capture,night
NA,NA,130708_A04,145,Santa Fe,Cerro Negro,2013-07-08T00:00:00Z,capture,night
NA,NA,NA,146,Santa Fe,Cerro Negro,2013-07-08T00:00:00Z,capture,day
NA,NA,NA,144,Santa Fe,Cerro Negro,2013-07-08T00:00:00Z,visual,day
NA,NA,NA,145,Santa Fe,Cerro Negro,2013-07-08T00:00:00Z,call,night
0.01,0.01,NA,148,Santa Fe,Cerro Negro,2013-07-09T00:00:00Z,visual,day
NA,NA,140711_01,304,Santa Fe,Cerro Negro,2014-07-11T00:00:00Z,capture,day
NA,NA,140711_02,304,Santa Fe,Cerro Negro,2014-07-11T00:00:00Z,capture,day
NA,NA,140711_03,304,Santa Fe,Cerro Negro,2014-07-11T00:00:00Z,capture,day
NA,NA,140711_11,305,Santa Fe,Cerro Negro,2014-07-11T00:00:00Z,capture,night
NA,NA,140711_12,305,Santa Fe,Cerro Negro,2014-07-11T00:00:00Z,capture,night
NA,NA,140711_13,305,Santa Fe,Cerro Negro,2014-07-11T00:00:00Z,capture,night
NA,NA,140711_14,305,Santa Fe,Cerro Negro,2014-07-11T00:00:00Z,capture,night
NA,NA,140711_15,305,Santa Fe,Cerro Negro,2014-07-11T00:00:00Z,capture,night
NA,NA,140711_16,305,Santa Fe,Cerro Negro,2014-07-11T00:00:00Z,capture,night
NA,NA,140711_17,305,Santa Fe,Cerro Negro,2014-07-11T00:00:00Z,capture,night
34.6,0.0346,140711_A01,306,Santa Fe,Cerro Negro,2014-07-11T00:00:00Z,capture,day
34.6,0.0346,140711_A02,306,Santa Fe,Cerro Negro,2014-07-11T00:00:00Z,capture,day
34.6,0.0346,140711_A03,306,Santa Fe,Cerro Negro,2014-07-11T00:00:00Z,capture,day
34.6,0.0346,140711_A04,306,Santa Fe,Cerro Negro,2014-07-11T00:00:00Z,capture,day
34.6,0.0346,140711_A05,306,Santa Fe,Cerro Negro,2014-07-11T00:00:00Z,capture,day
34.6,0.0346,140711_A06,306,Santa Fe,Cerro Negro,2014-07-11T00:00:00Z,capture,day
34.6,0.0346,140711_A07,306,Santa Fe,Cerro Negro,2014-07-11T00:00:00Z,capture,day
34.6,0.0346,140711_A08,306,Santa Fe,Cerro Negro,2014-07-11T00:00:00Z,capture,day
34.6,0.0346,140711_A09,306,Santa Fe,Cerro Negro,2014-07-11T00:00:00Z,capture,day
34.6,0.0346,140711_A10,306,Santa Fe,Cerro Negro,2014-07-11T00:00:00Z,capture,day
NA,NA,NA,305,Santa Fe,Cerro Negro,2014-07-11T00:00:00Z,visual,night
21.9,0.0219,140712_A01,308,Santa Fe,Cerro Negro,2014-07-12T00:00:00Z,capture,day
21.9,0.0219,140712_A02,308,Santa Fe,Cerro Negro,2014-07-12T00:00:00Z,capture,day
21.9,0.0219,140712_A03,308,Santa Fe,Cerro Negro,2014-07-12T00:00:00Z,capture,day
21.6,0.0216,140712_A04,307,Santa Fe,Cerro Negro,2014-07-12T00:00:00Z,capture,night
